Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-mgaa,checkpoint-z52s,checkpoint-u6nu,checkpoint-puaw,checkpoint-axcr,checkpoint-mrc4,choice made,reaction time
3,1555520562014,17/04/2019 17:02:42,1555520563715,1,17/04/2019 18:02:43,6138,39,task-j8g3,,2475896,5a341b9b9f2e74000137ec06,683241,,complete,,5cb75704659e3d00159208b5,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1440x900,1440x789,after questionnairs,AMI,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Quite true"",""Q1"":""Mostly untrue"",""Q2"":""Mostly untrue"",""Q3"":""Quite true"",""Q4"":""Mostly untrue"",""Q5"":""Mostly untrue""}",12941.630000001169
1,1555520551687,17/04/2019 17:02:31,1555520551745,-4,17/04/2019 13:02:31,6138,39,task-j8g3,,2475899,570521cfde5095001018a0c8,683244,,complete,,5cb757067ab7920001571e91,computer,Desktop or Laptop,Mac OS 10.9.5,Chrome 67.0.3396.87,1440x900,1440x900,after questionnairs,AMI,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Neither true nor untrue"",""Q1"":""Completely UNTRUE"",""Q2"":""Neither true nor untrue"",""Q3"":""Neither true nor untrue"",""Q4"":""Completely UNTRUE"",""Q5"":""Neither true nor untrue""}",29818.699999999808
2,1555520576280,17/04/2019 17:02:56,1555520576393,-4,17/04/2019 13:02:56,6138,39,task-j8g3,,2475899,570521cfde5095001018a0c8,683244,,complete,,5cb757067ab7920001571e91,computer,Desktop or Laptop,Mac OS 10.9.5,Chrome 67.0.3396.87,1440x900,1440x900,after questionnairs,AMI,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Neither true nor untrue"",""Q1"":""Completely UNTRUE"",""Q2"":""Quite true"",""Q3"":""Quite true"",""Q4"":""Completely TRUE"",""Q5"":""Completely TRUE"",""Q6"":""Mostly untrue""}",24612.599999999475
3,1555520607416,17/04/2019 17:03:27,1555520607508,-4,17/04/2019 13:03:27,6138,39,task-j8g3,,2475899,570521cfde5095001018a0c8,683244,,complete,,5cb757067ab7920001571e91,computer,Desktop or Laptop,Mac OS 10.9.5,Chrome 67.0.3396.87,1440x900,1440x900,after questionnairs,AMI,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Completely TRUE"",""Q1"":""Completely UNTRUE"",""Q2"":""Mostly untrue"",""Q3"":""Mostly untrue"",""Q4"":""Quite true"",""Q5"":""Completely TRUE""}",31074.399999999507
1,1555520541301,17/04/2019 17:02:21,1555520541009,-7,17/04/2019 10:02:21,6138,39,task-j8g3,,2475901,5c8974ef34daa70015e92daf,683245,,complete,,5cb756f7d55d9600010a2f7d,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3739.0,1280x720,1280x605,after questionnairs,AMI,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Completely TRUE"",""Q1"":""Completely UNTRUE"",""Q2"":""Mostly untrue"",""Q3"":""Quite true"",""Q4"":""Completely UNTRUE"",""Q5"":""Completely TRUE""}",20756.315000005998
2,1555520570098,17/04/2019 17:02:50,1555520569749,-7,17/04/2019 10:02:49,6138,39,task-j8g3,,2475901,5c8974ef34daa70015e92daf,683245,,complete,,5cb756f7d55d9600010a2f7d,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3739.0,1280x720,1280x605,after questionnairs,AMI,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Quite true"",""Q1"":""Completely UNTRUE"",""Q2"":""Neither true nor untrue"",""Q3"":""Mostly untrue"",""Q4"":""Neither true nor untrue"",""Q5"":""Quite true"",""Q6"":""Mostly untrue""}",28711.195000010775
3,1555520598999,17/04/2019 17:03:18,1555520598762,-7,17/04/2019 10:03:18,6138,39,task-j8g3,,2475901,5c8974ef34daa70015e92daf,683245,,complete,,5cb756f7d55d9600010a2f7d,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3739.0,1280x720,1280x605,after questionnairs,AMI,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Completely TRUE"",""Q1"":""Mostly untrue"",""Q2"":""Neither true nor untrue"",""Q3"":""Quite true"",""Q4"":""Neither true nor untrue"",""Q5"":""Completely TRUE""}",28989.149999979418
1,1555520564230,17/04/2019 17:02:44,1555520564836,1,17/04/2019 18:02:44,6138,39,task-j8g3,,2475903,5654f4b9d970d10011831e42,683239,,complete,,5cb75706cb58210016750c99,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1366x768,1366x695,after questionnairs,AMI,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Quite true"",""Q1"":""Completely TRUE"",""Q2"":""Quite true"",""Q3"":""Neither true nor untrue"",""Q4"":""Neither true nor untrue"",""Q5"":""Quite true""}",29119.705000077374
2,1555520597980,17/04/2019 17:03:17,1555520598675,1,17/04/2019 18:03:18,6138,39,task-j8g3,,2475903,5654f4b9d970d10011831e42,683239,,complete,,5cb75706cb58210016750c99,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1366x768,1366x695,after questionnairs,AMI,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Quite true"",""Q1"":""Mostly untrue"",""Q2"":""Quite true"",""Q3"":""Quite true"",""Q4"":""Neither true nor untrue"",""Q5"":""Quite true"",""Q6"":""Mostly untrue""}",33827.96000002418
3,1555520630510,17/04/2019 17:03:50,1555520631182,1,17/04/2019 18:03:51,6138,39,task-j8g3,,2475903,5654f4b9d970d10011831e42,683239,,complete,,5cb75706cb58210016750c99,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1366x768,1366x695,after questionnairs,AMI,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Quite true"",""Q1"":""Quite true"",""Q2"":""Neither true nor untrue"",""Q3"":""Quite true"",""Q4"":""Neither true nor untrue"",""Q5"":""Quite true""}",32494.390000007115
1,1555520691133,17/04/2019 17:04:51,1555520717561,1,17/04/2019 18:05:17,6138,39,task-j8g3,,2475924,5880f713ab00f60001923541,683251,,complete,,5cb7570a3e985d0016c05f77,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1366x768,1350x640,after questionnairs,AMI,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Completely TRUE"",""Q1"":""Completely UNTRUE"",""Q2"":""Mostly untrue"",""Q3"":""Quite true"",""Q4"":""Quite true"",""Q5"":""Mostly untrue""}",26429.345000000012
2,1555520723693,17/04/2019 17:05:23,1555520750132,1,17/04/2019 18:05:50,6138,39,task-j8g3,,2475924,5880f713ab00f60001923541,683251,,complete,,5cb7570a3e985d0016c05f77,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1366x768,1350x640,after questionnairs,AMI,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Quite true"",""Q1"":""Mostly untrue"",""Q2"":""Completely TRUE"",""Q3"":""Quite true"",""Q4"":""Completely TRUE"",""Q5"":""Completely TRUE"",""Q6"":""Mostly untrue""}",32497.53999999984
3,1555520743925,17/04/2019 17:05:43,1555520770415,1,17/04/2019 18:06:10,6138,39,task-j8g3,,2475924,5880f713ab00f60001923541,683251,,complete,,5cb7570a3e985d0016c05f77,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1366x768,1350x640,after questionnairs,AMI,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Quite true"",""Q1"":""Quite true"",""Q2"":""Completely TRUE"",""Q3"":""Completely TRUE"",""Q4"":""Quite true"",""Q5"":""Quite true""}",20248.339999999873
1,1555520765332,17/04/2019 17:06:05,1555520763416,1,17/04/2019 18:06:03,6138,39,task-j8g3,,2475938,5c5a093738e69b0001dd9343,683242,,complete,,5cb757079f41b70017e6133a,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1366x768,1366x657,after questionnairs,AMI,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Quite true"",""Q1"":""Quite true"",""Q2"":""Quite true"",""Q3"":""Quite true"",""Q4"":""Quite true"",""Q5"":""Mostly untrue""}",28069.980000000214
2,1555520788307,17/04/2019 17:06:28,1555520786435,1,17/04/2019 18:06:26,6138,39,task-j8g3,,2475938,5c5a093738e69b0001dd9343,683242,,complete,,5cb757079f41b70017e6133a,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1366x768,1366x657,after questionnairs,AMI,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Completely TRUE"",""Q1"":""Mostly untrue"",""Q2"":""Mostly untrue"",""Q3"":""Mostly untrue"",""Q4"":""Quite true"",""Q5"":""Quite true"",""Q6"":""Mostly untrue""}",22997.094999998808
3,1555520814493,17/04/2019 17:06:54,1555520812634,1,17/04/2019 18:06:52,6138,39,task-j8g3,,2475938,5c5a093738e69b0001dd9343,683242,,complete,,5cb757079f41b70017e6133a,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1366x768,1366x657,after questionnairs,AMI,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Quite true"",""Q1"":""Quite true"",""Q2"":""Quite true"",""Q3"":""Quite true"",""Q4"":""Quite true"",""Q5"":""Quite true""}",26186.150000008638
1,1555520808893,17/04/2019 17:06:48,1555520812289,1,17/04/2019 18:06:52,6138,39,task-j8g3,,2475941,5a993b151eda410001365a23,683240,,complete,,5cb75705843398001600603c,computer,Desktop or Laptop,Windows 8.1,Chrome 73.0.3683.103,1366x768,1242x597,after questionnairs,AMI,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Neither true nor untrue"",""Q1"":""Mostly untrue"",""Q2"":""Mostly untrue"",""Q3"":""Mostly untrue"",""Q4"":""Neither true nor untrue"",""Q5"":""Neither true nor untrue""}",61807.245000000876
2,1555520856534,17/04/2019 17:07:36,1555520859979,1,17/04/2019 18:07:39,6138,39,task-j8g3,,2475941,5a993b151eda410001365a23,683240,,complete,,5cb75705843398001600603c,computer,Desktop or Laptop,Windows 8.1,Chrome 73.0.3683.103,1366x768,1242x597,after questionnairs,AMI,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Neither true nor untrue"",""Q1"":""Completely UNTRUE"",""Q2"":""Neither true nor untrue"",""Q3"":""Quite true"",""Q4"":""Neither true nor untrue"",""Q5"":""Quite true"",""Q6"":""Mostly untrue""}",47634.87499999974
3,1555520897744,17/04/2019 17:08:17,1555520901170,1,17/04/2019 18:08:21,6138,39,task-j8g3,,2475941,5a993b151eda410001365a23,683240,,complete,,5cb75705843398001600603c,computer,Desktop or Laptop,Windows 8.1,Chrome 73.0.3683.103,1366x768,1242x597,after questionnairs,AMI,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Quite true"",""Q1"":""Mostly untrue"",""Q2"":""Neither true nor untrue"",""Q3"":""Quite true"",""Q4"":""Neither true nor untrue"",""Q5"":""Quite true""}",41143.265000000625
1,1555520940251,17/04/2019 17:09:00,1555520939166,-4,17/04/2019 13:08:59,6138,39,task-j8g3,,2475966,55b9a9b0fdf99b6906d2aba4,683250,,complete,,5cb757a55a63a200017eab8e,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1920x1080,1920x937,after questionnairs,AMI,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Quite true"",""Q1"":""Mostly untrue"",""Q2"":""Mostly untrue"",""Q3"":""Quite true"",""Q4"":""Quite true"",""Q5"":""Quite true""}",49887.39499999792
2,1555520990433,17/04/2019 17:09:50,1555520989340,-4,17/04/2019 13:09:49,6138,39,task-j8g3,,2475966,55b9a9b0fdf99b6906d2aba4,683250,,complete,,5cb757a55a63a200017eab8e,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1920x1080,1920x937,after questionnairs,AMI,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Quite true"",""Q1"":""Mostly untrue"",""Q2"":""Completely TRUE"",""Q3"":""Completely TRUE"",""Q4"":""Completely TRUE"",""Q5"":""Completely TRUE"",""Q6"":""Mostly untrue""}",50123.054999974556
3,1555521027417,17/04/2019 17:10:27,1555521026363,-4,17/04/2019 13:10:26,6138,39,task-j8g3,,2475966,55b9a9b0fdf99b6906d2aba4,683250,,complete,,5cb757a55a63a200017eab8e,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1920x1080,1920x937,after questionnairs,AMI,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Completely TRUE"",""Q1"":""Quite true"",""Q2"":""Quite true"",""Q3"":""Completely TRUE"",""Q4"":""Completely TRUE"",""Q5"":""Completely TRUE""}",36976.900000008754
1,1555520984607,17/04/2019 17:09:44,1555520993084,1,17/04/2019 18:09:53,6138,39,task-j8g3,,2475974,57ade933b7a5690001ae184a,683257,,complete,,5cb759468d3792001b7bc9c7,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1366x768,1366x657,after questionnairs,AMI,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Quite true"",""Q1"":""Completely TRUE"",""Q2"":""Quite true"",""Q3"":""Quite true"",""Q4"":""Completely TRUE"",""Q5"":""Mostly untrue""}",40005.544999963604
2,1555521045268,17/04/2019 17:10:45,1555521053928,1,17/04/2019 18:10:53,6138,39,task-j8g3,,2475974,57ade933b7a5690001ae184a,683257,,complete,,5cb759468d3792001b7bc9c7,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1366x768,1366x657,after questionnairs,AMI,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Completely TRUE"",""Q1"":""Completely TRUE"",""Q2"":""Completely TRUE"",""Q3"":""Neither true nor untrue"",""Q4"":""Completely TRUE"",""Q5"":""Completely TRUE"",""Q6"":""Mostly untrue""}",60809.05499996152
3,1555521086200,17/04/2019 17:11:26,1555521094072,1,17/04/2019 18:11:34,6138,39,task-j8g3,,2475974,57ade933b7a5690001ae184a,683257,,complete,,5cb759468d3792001b7bc9c7,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1366x768,1366x657,after questionnairs,AMI,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Quite true"",""Q1"":""Completely TRUE"",""Q2"":""Quite true"",""Q3"":""Completely TRUE"",""Q4"":""Completely TRUE"",""Q5"":""Completely TRUE""}",40116.99000000954
1,1555521228529,17/04/2019 17:13:48,1555521228997,1,17/04/2019 18:13:48,6138,39,task-j8g3,,2476000,5c28cac3867f660001ae9c4a,683246,,complete,,5cb756fef07f86001a37a863,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1536x864,1536x754,after questionnairs,AMI,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Quite true"",""Q1"":""Neither true nor untrue"",""Q2"":""Mostly untrue"",""Q3"":""Completely TRUE"",""Q4"":""Neither true nor untrue"",""Q5"":""Neither true nor untrue""}",35811.10500000068
2,1555521272780,17/04/2019 17:14:32,1555521273301,1,17/04/2019 18:14:33,6138,39,task-j8g3,,2476000,5c28cac3867f660001ae9c4a,683246,,complete,,5cb756fef07f86001a37a863,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1536x864,1536x754,after questionnairs,AMI,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Completely TRUE"",""Q1"":""Completely TRUE"",""Q2"":""Quite true"",""Q3"":""Quite true"",""Q4"":""Quite true"",""Q5"":""Completely TRUE"",""Q6"":""Mostly untrue""}",44283.12000000733
3,1555521300590,17/04/2019 17:15:00,1555521301120,1,17/04/2019 18:15:01,6138,39,task-j8g3,,2476000,5c28cac3867f660001ae9c4a,683246,,complete,,5cb756fef07f86001a37a863,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1536x864,1536x754,after questionnairs,AMI,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Quite true"",""Q1"":""Completely TRUE"",""Q2"":""Neither true nor untrue"",""Q3"":""Quite true"",""Q4"":""Completely TRUE"",""Q5"":""Quite true""}",27800.064999988535
1,1555521578763,17/04/2019 17:19:38,1555521578572,-5,17/04/2019 12:19:38,6138,39,task-j8g3,,2476057,5be6591a1781990001f7dfe1,683265,,complete,,5cb75a749107ae00017b6ac4,computer,Desktop or Laptop,Mac OS 10.14,Firefox 66.0,1440x810,1440x755,after questionnairs,AMI,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Quite true"",""Q1"":""Neither true nor untrue"",""Q2"":""Neither true nor untrue"",""Q3"":""Quite true"",""Q4"":""Neither true nor untrue"",""Q5"":""Quite true""}",29148
2,1555521611296,17/04/2019 17:20:11,1555521611179,-5,17/04/2019 12:20:11,6138,39,task-j8g3,,2476057,5be6591a1781990001f7dfe1,683265,,complete,,5cb75a749107ae00017b6ac4,computer,Desktop or Laptop,Mac OS 10.14,Firefox 66.0,1440x810,1440x755,after questionnairs,AMI,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Quite true"",""Q1"":""Mostly untrue"",""Q2"":""Neither true nor untrue"",""Q3"":""Neither true nor untrue"",""Q4"":""Neither true nor untrue"",""Q5"":""Neither true nor untrue"",""Q6"":""Mostly untrue""}",32589
3,1555521631131,17/04/2019 17:20:31,1555521631018,-5,17/04/2019 12:20:31,6138,39,task-j8g3,,2476057,5be6591a1781990001f7dfe1,683265,,complete,,5cb75a749107ae00017b6ac4,computer,Desktop or Laptop,Mac OS 10.14,Firefox 66.0,1440x810,1440x755,after questionnairs,AMI,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Quite true"",""Q1"":""Neither true nor untrue"",""Q2"":""Neither true nor untrue"",""Q3"":""Quite true"",""Q4"":""Quite true"",""Q5"":""Quite true""}",19826
1,1555521596349,17/04/2019 17:19:56,1555521597565,1,17/04/2019 18:19:57,6138,39,task-j8g3,,2476061,59b859e711212f0001cd10ff,683264,,complete,,5cb75b0b53d59d00170cb9d9,computer,Desktop or Laptop,Windows 10,Firefox 66.0,2560x1440,2560x1276,after questionnairs,AMI,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Quite true"",""Q1"":""Mostly untrue"",""Q2"":""Neither true nor untrue"",""Q3"":""Quite true"",""Q4"":""Mostly untrue"",""Q5"":""Mostly untrue""}",19570
2,1555521617878,17/04/2019 17:20:17,1555521619155,1,17/04/2019 18:20:19,6138,39,task-j8g3,,2476061,59b859e711212f0001cd10ff,683264,,complete,,5cb75b0b53d59d00170cb9d9,computer,Desktop or Laptop,Windows 10,Firefox 66.0,2560x1440,2560x1276,after questionnairs,AMI,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Completely TRUE"",""Q1"":""Quite true"",""Q2"":""Quite true"",""Q3"":""Neither true nor untrue"",""Q4"":""Quite true"",""Q5"":""Completely TRUE"",""Q6"":""Mostly untrue""}",21574
3,1555521637310,17/04/2019 17:20:37,1555521638562,1,17/04/2019 18:20:38,6138,39,task-j8g3,,2476061,59b859e711212f0001cd10ff,683264,,complete,,5cb75b0b53d59d00170cb9d9,computer,Desktop or Laptop,Windows 10,Firefox 66.0,2560x1440,2560x1276,after questionnairs,AMI,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Quite true"",""Q1"":""Mostly untrue"",""Q2"":""Neither true nor untrue"",""Q3"":""Completely TRUE"",""Q4"":""Quite true"",""Q5"":""Neither true nor untrue""}",19395
1,1555521818944,17/04/2019 17:23:38,1555521818570,-4,17/04/2019 13:23:38,6138,39,task-j8g3,,2476085,5a6d67dbe70ca900017adb9c,683259,,complete,,5cb757c2cc1deb001500360b,computer,Desktop or Laptop,Mac OS 10.11.6,Safari 11.1.2,1440x900,1440x816,after questionnairs,AMI,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Completely TRUE"",""Q1"":""Mostly untrue"",""Q2"":""Mostly untrue"",""Q3"":""Mostly untrue"",""Q4"":""Completely UNTRUE"",""Q5"":""Quite true""}",75196
2,1555521843831,17/04/2019 17:24:03,1555521843602,-4,17/04/2019 13:24:03,6138,39,task-j8g3,,2476085,5a6d67dbe70ca900017adb9c,683259,,complete,,5cb757c2cc1deb001500360b,computer,Desktop or Laptop,Mac OS 10.11.6,Safari 11.1.2,1440x900,1440x816,after questionnairs,AMI,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Quite true"",""Q1"":""Quite true"",""Q2"":""Mostly untrue"",""Q3"":""Mostly untrue"",""Q4"":""Neither true nor untrue"",""Q5"":""Quite true"",""Q6"":""Mostly untrue""}",25008
3,1555521864159,17/04/2019 17:24:24,1555521864155,-4,17/04/2019 13:24:24,6138,39,task-j8g3,,2476085,5a6d67dbe70ca900017adb9c,683259,,complete,,5cb757c2cc1deb001500360b,computer,Desktop or Laptop,Mac OS 10.11.6,Safari 11.1.2,1440x900,1440x816,after questionnairs,AMI,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Completely TRUE"",""Q1"":""Mostly untrue"",""Q2"":""Mostly untrue"",""Q3"":""Neither true nor untrue"",""Q4"":""Neither true nor untrue"",""Q5"":""Completely TRUE""}",20536
1,1555522145897,17/04/2019 17:29:05,1555522143876,1,17/04/2019 18:29:03,6138,39,task-j8g3,,2476143,5c35655f87b777000170d85a,683252,,complete,,5cb757027c68990017026fe3,computer,Desktop or Laptop,Windows 7,Chrome 73.0.3683.103,1920x1080,1920x937,after questionnairs,AMI,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Completely TRUE"",""Q1"":""Neither true nor untrue"",""Q2"":""Neither true nor untrue"",""Q3"":""Completely TRUE"",""Q4"":""Quite true"",""Q5"":""Mostly untrue""}",45414.42499999903
2,1555522196700,17/04/2019 17:29:56,1555522194699,1,17/04/2019 18:29:54,6138,39,task-j8g3,,2476143,5c35655f87b777000170d85a,683252,,complete,,5cb757027c68990017026fe3,computer,Desktop or Laptop,Windows 7,Chrome 73.0.3683.103,1920x1080,1920x937,after questionnairs,AMI,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Completely TRUE"",""Q1"":""Neither true nor untrue"",""Q2"":""Completely TRUE"",""Q3"":""Completely TRUE"",""Q4"":""Completely TRUE"",""Q5"":""Completely TRUE"",""Q6"":""Mostly untrue""}",50799.07499999899
3,1555522233333,17/04/2019 17:30:33,1555522231411,1,17/04/2019 18:30:31,6138,39,task-j8g3,,2476143,5c35655f87b777000170d85a,683252,,complete,,5cb757027c68990017026fe3,computer,Desktop or Laptop,Windows 7,Chrome 73.0.3683.103,1920x1080,1920x937,after questionnairs,AMI,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Neither true nor untrue"",""Q1"":""Quite true"",""Q2"":""Completely TRUE"",""Q3"":""Quite true"",""Q4"":""Quite true"",""Q5"":""Quite true""}",36684.55499999982
1,1555522570828,17/04/2019 17:36:10,1555522570732,-4,17/04/2019 13:36:10,6138,39,task-j8g3,,2476195,5c48d9b3cd853b0001287890,683284,,complete,,5cb75e7ba0ce730017257083,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1920x1080,1920x937,after questionnairs,AMI,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Mostly untrue"",""Q1"":""Mostly untrue"",""Q2"":""Neither true nor untrue"",""Q3"":""Quite true"",""Q4"":""Quite true"",""Q5"":""Mostly untrue""}",18889.04999999795
2,1555522591255,17/04/2019 17:36:31,1555522591189,-4,17/04/2019 13:36:31,6138,39,task-j8g3,,2476195,5c48d9b3cd853b0001287890,683284,,complete,,5cb75e7ba0ce730017257083,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1920x1080,1920x937,after questionnairs,AMI,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Mostly untrue"",""Q1"":""Quite true"",""Q2"":""Quite true"",""Q3"":""Mostly untrue"",""Q4"":""Quite true"",""Q5"":""Quite true"",""Q6"":""Mostly untrue""}",20448.394999984885
3,1555522606405,17/04/2019 17:36:46,1555522606372,-4,17/04/2019 13:36:46,6138,39,task-j8g3,,2476195,5c48d9b3cd853b0001287890,683284,,complete,,5cb75e7ba0ce730017257083,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1920x1080,1920x937,after questionnairs,AMI,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Quite true"",""Q1"":""Mostly untrue"",""Q2"":""Quite true"",""Q3"":""Quite true"",""Q4"":""Quite true"",""Q5"":""Quite true""}",15176.444999990053
1,1555523099844,17/04/2019 17:44:59,1555523098262,1,17/04/2019 18:44:58,6138,39,task-j8g3,,2476252,5c5dd242c9735b00010cf9db,683308,,complete,,5cb76158e3ca77000172290a,computer,Desktop or Laptop,Windows 8.1,Chrome 73.0.3683.103,1600x900,1600x794,after questionnairs,AMI,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Quite true"",""Q1"":""Mostly untrue"",""Q2"":""Mostly untrue"",""Q3"":""Quite true"",""Q4"":""Completely UNTRUE"",""Q5"":""Quite true""}",33065.4800000002
2,1555523134041,17/04/2019 17:45:34,1555523132396,1,17/04/2019 18:45:32,6138,39,task-j8g3,,2476252,5c5dd242c9735b00010cf9db,683308,,complete,,5cb76158e3ca77000172290a,computer,Desktop or Laptop,Windows 8.1,Chrome 73.0.3683.103,1600x900,1600x794,after questionnairs,AMI,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Quite true"",""Q1"":""Neither true nor untrue"",""Q2"":""Mostly untrue"",""Q3"":""Completely UNTRUE"",""Q4"":""Quite true"",""Q5"":""Quite true"",""Q6"":""Mostly untrue""}",34087.62999999998
3,1555523161278,17/04/2019 17:46:01,1555523159771,1,17/04/2019 18:45:59,6138,39,task-j8g3,,2476252,5c5dd242c9735b00010cf9db,683308,,complete,,5cb76158e3ca77000172290a,computer,Desktop or Laptop,Windows 8.1,Chrome 73.0.3683.103,1600x900,1600x794,after questionnairs,AMI,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Completely TRUE"",""Q1"":""Mostly untrue"",""Q2"":""Quite true"",""Q3"":""Quite true"",""Q4"":""Quite true"",""Q5"":""Completely TRUE""}",27335.630000000034
1,1555523527801,17/04/2019 17:52:07,1555523524571,1,17/04/2019 18:52:04,6138,39,task-j8g3,,2476275,5b61a193adb684000126749f,683302,,complete,,5cb757017e6de000013dbc6c,computer,Desktop or Laptop,Windows 7,Firefox 66.0,1920x1080,1297x728,after questionnairs,AMI,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Quite true"",""Q1"":""Quite true"",""Q2"":""Neither true nor untrue"",""Q3"":""Quite true"",""Q4"":""Quite true"",""Q5"":""Mostly untrue""}",43199
