Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-mgaa,checkpoint-z52s,checkpoint-u6nu,checkpoint-puaw,checkpoint-axcr,checkpoint-mrc4,branch-ult5,reaction time,key pressed,builtin rt,end_time,start_time,
62,1562803640524,11/07/2019 00:07:20,1562803641132,-4,10/07/2019 20:07:21,8835,5,task-cz44,,2798008,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,72,40,71.18999998783693,1562803641029,1562803640957,
63,1562803640759,11/07/2019 00:07:20,1562803641305,-4,10/07/2019 20:07:21,8835,5,task-cz44,,2798008,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,69,40,68.27500002691522,1562803641202,1562803641133,
64,1562803640946,11/07/2019 00:07:20,1562803641485,-4,10/07/2019 20:07:21,8835,5,task-cz44,,2798008,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,74,40,73.15000001108274,1562803641382,1562803641308,
65,1562803641150,11/07/2019 00:07:21,1562803641840,-4,10/07/2019 20:07:21,8835,5,task-cz44,,2798008,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,247,40,245.9149999776855,1562803641733,1562803641486,
66,1562803641352,11/07/2019 00:07:21,1562803642050,-4,10/07/2019 20:07:22,8835,5,task-cz44,,2798008,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,100,40,98.51999999955297,1562803641947,1562803641847,
67,1562803641524,11/07/2019 00:07:21,1562803642219,-4,10/07/2019 20:07:22,8835,5,task-cz44,,2798008,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,62,40,61.03499999153428,1562803642116,1562803642054,
68,1562803641712,11/07/2019 00:07:21,1562803642399,-4,10/07/2019 20:07:22,8835,5,task-cz44,,2798008,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,72,40,70.89999999152496,1562803642296,1562803642224,
69,1562803642008,11/07/2019 00:07:22,1562803642700,-4,10/07/2019 20:07:22,8835,5,task-cz44,,2798008,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,183,40,181.66499998187646,1562803642589,1562803642406,
70,1562803642291,11/07/2019 00:07:22,1562803642977,-4,10/07/2019 20:07:22,8835,5,task-cz44,,2798008,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,170,40,168.47499998402782,1562803642874,1562803642704,
71,1562803642478,11/07/2019 00:07:22,1562803643143,-4,10/07/2019 20:07:23,8835,5,task-cz44,,2798008,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,60,40,58.66000000969507,1562803643042,1562803642982,
72,1562803642681,11/07/2019 00:07:22,1562803643320,-4,10/07/2019 20:07:23,8835,5,task-cz44,,2798008,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,73,40,71.6250000114087,1562803643218,1562803643145,
73,1562803642837,11/07/2019 00:07:22,1562803643498,-4,10/07/2019 20:07:23,8835,5,task-cz44,,2798008,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,74,40,72.69500000984408,1562803643395,1562803643321,
74,1562803642993,11/07/2019 00:07:22,1562803643672,-4,10/07/2019 20:07:23,8835,5,task-cz44,,2798008,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,70,40,67.83999997423962,1562803643570,1562803643500,
75,1562803643149,11/07/2019 00:07:23,1562803643842,-4,10/07/2019 20:07:23,8835,5,task-cz44,,2798008,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,66,40,64.48999998974614,1562803643740,1562803643674,
76,1562803643354,11/07/2019 00:07:23,1562803644030,-4,10/07/2019 20:07:24,8835,5,task-cz44,,2798008,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,82,40,80.84000000962988,1562803643928,1562803643846,
77,1562803643512,11/07/2019 00:07:23,1562803644201,-4,10/07/2019 20:07:24,8835,5,task-cz44,,2798008,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,64,40,62.59499999578111,1562803644098,1562803644034,
78,1562803643696,11/07/2019 00:07:23,1562803644393,-4,10/07/2019 20:07:24,8835,5,task-cz44,,2798008,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,85,40,84.07499999157153,1562803644290,1562803644205,
79,1562803643871,11/07/2019 00:07:23,1562803644557,-4,10/07/2019 20:07:24,8835,5,task-cz44,,2798008,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,58,40,56.98500000289641,1562803644455,1562803644397,
80,1562803644040,11/07/2019 00:07:24,1562803644728,-4,10/07/2019 20:07:24,8835,5,task-cz44,,2798008,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,60,40,58.55499999597669,1562803644625,1562803644565,
81,1562803644212,11/07/2019 00:07:24,1562803644899,-4,10/07/2019 20:07:24,8835,5,task-cz44,,2798008,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,64,40,62.080000003334135,1562803644796,1562803644732,
82,1562803644384,11/07/2019 00:07:24,1562803645055,-4,10/07/2019 20:07:25,8835,5,task-cz44,,2798008,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,53,40,51.49500002153218,1562803644953,1562803644900,
83,1562803644540,11/07/2019 00:07:24,1562803645228,-4,10/07/2019 20:07:25,8835,5,task-cz44,,2798008,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,66,40,64.97999999555759,1562803645123,1562803645057,
84,1562803644697,11/07/2019 00:07:24,1562803645396,-4,10/07/2019 20:07:25,8835,5,task-cz44,,2798008,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,63,40,61.50000001071021,1562803645294,1562803645231,
85,1562803644931,11/07/2019 00:07:24,1562803645563,-4,10/07/2019 20:07:25,8835,5,task-cz44,,2798008,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,56,40,54.83999999705702,1562803645461,1562803645405,
86,1562803645134,11/07/2019 00:07:25,1562803645743,-4,10/07/2019 20:07:25,8835,5,task-cz44,,2798008,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,77,40,75.47499999054708,1562803645641,1562803645564,
87,1562803645353,11/07/2019 00:07:25,1562803645898,-4,10/07/2019 20:07:25,8835,5,task-cz44,,2798008,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,51,40,50.285000004805624,1562803645796,1562803645745,
88,1562803645544,11/07/2019 00:07:25,1562803646073,-4,10/07/2019 20:07:26,8835,5,task-cz44,,2798008,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,70,40,68.75499998568557,1562803645970,1562803645900,
89,1562803645763,11/07/2019 00:07:25,1562803646258,-4,10/07/2019 20:07:26,8835,5,task-cz44,,2798008,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,78,40,76.61999997799285,1562803646155,1562803646077,
90,1562803645763,11/07/2019 00:07:25,1562803646439,-4,10/07/2019 20:07:26,8835,5,task-cz44,,2798008,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,74,40,72.77499997871928,1562803646334,1562803646260,
91,1562803645763,11/07/2019 00:07:25,1562803646441,-4,10/07/2019 20:07:26,8835,5,task-cz44,,2798008,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,,,,,,
92,1562803645763,11/07/2019 00:07:25,1562803646445,-4,10/07/2019 20:07:26,8835,5,task-cz44,,2798008,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,,,,,,
93,1562803646028,11/07/2019 00:07:26,1562803646613,-4,10/07/2019 20:07:26,8835,5,task-cz44,,2798008,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,65,40,63.54999999166466,1562803646511,1562803646446,
94,1562803646200,11/07/2019 00:07:26,1562803646617,-4,10/07/2019 20:07:26,8835,5,task-cz44,,2798008,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,,,,,,
95,1562803646200,11/07/2019 00:07:26,1562803646806,-4,10/07/2019 20:07:26,8835,5,task-cz44,,2798008,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,85,40,83.28500000061467,1562803646703,1562803646618,
96,1562803646356,11/07/2019 00:07:26,1562803646983,-4,10/07/2019 20:07:26,8835,5,task-cz44,,2798008,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,74,40,72.87499998346902,1562803646881,1562803646807,
97,1562803646575,11/07/2019 00:07:26,1562803647181,-4,10/07/2019 20:07:27,8835,5,task-cz44,,2798008,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,90,40,88.38500001002103,1562803647076,1562803646986,
98,1562803646778,11/07/2019 00:07:26,1562803647389,-4,10/07/2019 20:07:27,8835,5,task-cz44,,2798008,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,103,40,101.93999999319203,1562803647286,1562803647183,
99,1562803646981,11/07/2019 00:07:26,1562803647565,-4,10/07/2019 20:07:27,8835,5,task-cz44,,2798008,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,69,40,67.68999999621883,1562803647463,1562803647394,
100,1562803647184,11/07/2019 00:07:27,1562803647741,-4,10/07/2019 20:07:27,8835,5,task-cz44,,2798008,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,72,40,69.92000000900589,1562803647639,1562803647567,
101,1562803647387,11/07/2019 00:07:27,1562803647921,-4,10/07/2019 20:07:27,8835,5,task-cz44,,2798008,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,77,40,75.49499999731779,1562803647819,1562803647742,
102,1562803647594,11/07/2019 00:07:27,1562803648095,-4,10/07/2019 20:07:28,8835,5,task-cz44,,2798008,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,70,40,68.4099999780301,1562803647992,1562803647922,
103,1562803647594,11/07/2019 00:07:27,1562803648255,-4,10/07/2019 20:07:28,8835,5,task-cz44,,2798008,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,57,40,55.354999989503995,1562803648153,1562803648096,
104,1562803647797,11/07/2019 00:07:27,1562803648428,-4,10/07/2019 20:07:28,8835,5,task-cz44,,2798008,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,69,40,67.74500000756234,1562803648325,1562803648256,
105,1562803648000,11/07/2019 00:07:28,1562803648590,-4,10/07/2019 20:07:28,8835,5,task-cz44,,2798008,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,57,40,56.169999996200204,1562803648487,1562803648430,
106,1562803648203,11/07/2019 00:07:28,1562803648774,-4,10/07/2019 20:07:28,8835,5,task-cz44,,2798008,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,80,40,78.90999998198822,1562803648672,1562803648592,
107,1562803648344,11/07/2019 00:07:28,1562803648939,-4,10/07/2019 20:07:28,8835,5,task-cz44,,2798008,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,60,40,58.47499999799766,1562803648836,1562803648776,
108,1562803648516,11/07/2019 00:07:28,1562803649111,-4,10/07/2019 20:07:29,8835,5,task-cz44,,2798008,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,68,40,67.12999998126179,1562803649008,1562803648940,
109,1562803648719,11/07/2019 00:07:28,1562803649277,-4,10/07/2019 20:07:29,8835,5,task-cz44,,2798008,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,63,40,61.39499999699183,1562803649175,1562803649112,
110,1562803648875,11/07/2019 00:07:28,1562803649457,-4,10/07/2019 20:07:29,8835,5,task-cz44,,2798008,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,76,40,74.9200000136625,1562803649354,1562803649278,
111,1562803649141,11/07/2019 00:07:29,1562803649636,-4,10/07/2019 20:07:29,8835,5,task-cz44,,2798008,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,74,40,72.9799999971874,1562803649533,1562803649459,
112,1562803649141,11/07/2019 00:07:29,1562803649809,-4,10/07/2019 20:07:29,8835,5,task-cz44,,2798008,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,69,40,67.54000001819804,1562803649707,1562803649638,
113,1562803649328,11/07/2019 00:07:29,1562803649988,-4,10/07/2019 20:07:29,8835,5,task-cz44,,2798008,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,74,40,72.92000000597909,1562803649886,1562803649812,
114,1562803649532,11/07/2019 00:07:29,1562803650143,-4,10/07/2019 20:07:30,8835,5,task-cz44,,2798008,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,51,40,50.01000000629574,1562803650041,1562803649990,
115,1562803649687,11/07/2019 00:07:29,1562803650339,-4,10/07/2019 20:07:30,8835,5,task-cz44,,2798008,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,90,40,89.28499999456108,1562803650235,1562803650145,
116,1562803649844,11/07/2019 00:07:29,1562803650483,-4,10/07/2019 20:07:30,8835,5,task-cz44,,2798008,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,40,40,38.87000001850538,1562803650381,1562803650341,
117,1562803650047,11/07/2019 00:07:30,1562803650647,-4,10/07/2019 20:07:30,8835,5,task-cz44,,2798008,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,59,40,56.12500000279397,1562803650545,1562803650486,
118,1562803650188,11/07/2019 00:07:30,1562803650821,-4,10/07/2019 20:07:30,8835,5,task-cz44,,2798008,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,70,40,68.2399999932386,1562803650718,1562803650648,
